acX,acY,acZ,gyX,gyY,gyZ,Akselerasi,time
2.99,3.96,3.85,496.83,2.56,501.04,6.280461766462718,11:05:18
3.0,3.96,3.83,497.03,1.97,500.85,6.27299768850587,11:05:18
3.01,3.97,3.82,499.59,2.01,0.91,6.278009238604224,11:05:19
3.01,3.97,3.82,497.41,0.32,500.96,6.278009238604224,11:05:19
3.0,3.97,3.83,498.07,2.26,2.13,6.279315249292712,11:05:20
3.0,3.96,3.82,498.86,-0.29,501.04,6.266897158881738,11:05:20
3.0,3.98,3.81,498.45,0.75,0.99,6.273475910529983,11:05:21
3.01,3.97,3.82,500.04,0.08,2.01,6.278009238604224,11:05:21
3.01,3.97,3.82,498.24,1.75,500.57,6.278009238604224,11:05:22
3.0,3.99,3.81,499.51,-0.26,500.79,6.279824838321527,11:05:22
3.01,3.97,3.83,6.99,6.05,500.32,6.284098980760885,11:05:23
2.98,3.91,3.93,10.18,6.15,498.77,6.29391769885816,11:05:23
3.17,3.99,3.74,4.06,14.92,8.16,6.321123317892161,11:05:24
2.95,3.77,3.8,14.41,22.79,4.03,6.111906412896061,11:05:24
3.04,0.09,3.72,490.88,2.4,494.19,4.80500780436411,11:05:25
3.34,3.85,3.41,473.25,495.83,498.96,6.132389420120024,11:05:25
3.25,3.73,3.24,495.79,6.08,499.61,5.913797426358126,11:05:26
3.08,3.99,3.34,12.12,498.26,1.69,6.046660235204224,11:05:26
3.09,3.71,3.59,8.15,493.15,496.96,6.016668513388452,11:05:27
3.0,3.97,3.53,18.06,7.76,14.97,6.100967136446483,11:05:27
3.1,3.84,3.61,481.51,494.21,497.92,6.114548225339302,11:05:28
2.81,0.0,3.52,27.08,497.18,7.5,4.504053729697282,11:05:28
2.84,3.89,3.59,478.4,493.26,13.47,6.007145744860865,11:05:29
2.83,0.06,3.78,19.71,488.47,13.16,4.722382873084308,11:05:29
2.86,3.99,3.8,472.33,484.53,8.78,6.2080351158800635,11:05:30
2.91,0.14,3.84,10.12,474.62,498.86,4.82009336009169,11:05:30
2.95,0.08,3.81,494.42,0.56,14.29,4.8192323040085965,11:05:31
2.96,3.91,3.78,48.91,8.8,501.04,6.1917768047629105,11:05:31
3.01,3.81,3.78,50.0,19.21,496.71,6.153421812292734,11:05:32
3.05,3.85,3.73,35.08,2.61,13.9,6.167487332779857,11:05:32
3.03,3.86,3.62,121.89,29.2,20.8,6.0979422758829065,11:05:33
3.14,3.94,3.73,65.25,494.89,27.19,6.268660143922304,11:05:33
2.87,3.95,3.83,24.51,490.21,5.56,6.205505620011959,11:05:34
2.98,3.8,3.86,500.15,7.77,5.71,6.182232606429492,11:05:34
3.04,0.08,3.85,13.96,8.29,6.71,4.906169585328253,11:05:35
2.94,3.8,3.95,1.5,8.08,7.06,6.219815109792251,11:05:35
2.92,0.16,3.84,13.18,497.16,1.41,4.8267587468196504,11:05:36
2.98,3.75,3.96,487.22,11.5,6.03,6.214861221298509,11:05:36
2.92,0.19,3.87,6.52,495.5,1.3,4.851741955215673,11:05:37
2.92,3.85,3.96,495.5,14.56,13.49,6.247439475497142,11:05:37
2.84,0.19,3.89,7.55,482.4,493.17,4.820145226027947,11:05:38
2.99,3.92,3.95,491.89,5.79,7.77,6.31735704230812,11:05:38
3.0,0.15,3.84,499.94,492.96,3.69,4.875253839545178,11:05:39
3.04,3.92,3.92,491.83,1.36,495.42,6.322531138713355,11:05:40
3.05,0.09,3.69,20.45,8.94,11.89,4.78818337159303,11:05:40
3.15,3.81,3.65,3.67,23.49,3.35,6.145006102519345,11:05:41
2.96,3.98,3.73,442.95,487.33,499.45,6.206037383064977,11:05:41
3.03,0.01,3.71,464.86,8.14,495.42,4.790104382996262,11:05:42
2.97,3.92,3.69,443.21,496.21,487.77,6.148446958379002,11:05:42
2.99,3.93,3.69,449.16,1.1,490.43,6.164503224104924,11:05:43
2.97,3.98,3.74,479.7,492.92,495.32,6.216823947965714,11:05:43
3.02,3.92,3.78,494.4,1.48,497.21,6.226973582728611,11:05:44
2.99,4.02,3.88,496.85,2.57,507.55,6.33678940789419,11:05:44
3.0,4.05,3.84,497.13,1.98,509.55,6.3362528358644274,11:05:45
3.02,4.01,3.9,499.68,2.06,5.48,6.356925357434992,11:05:45
3.02,4.03,3.88,497.51,0.37,505.06,6.357334347035714,11:05:46
3.0,4.05,3.87,498.16,2.34,8.65,6.354478735506163,11:05:46
3.01,3.97,3.91,498.95,-0.27,507.98,6.333174559413312,11:05:47
3.01,4.08,3.86,498.52,0.8,2.18,6.372291581527009,11:05:47
3.02,4.05,3.83,500.09,0.12,11.54,6.339700308374206,11:05:48
3.02,3.98,3.9,498.32,1.84,504.27,6.338043862265391,11:05:48
3.0,4.01,3.83,499.6,-0.17,503.85,6.304680800801893,11:05:49
3.02,4.03,3.9,7.01,6.09,507.68,6.369560424393508,11:05:49
2.98,3.94,3.98,10.25,6.19,502.79,6.343847413045178,11:05:50
3.18,4.09,3.81,4.11,14.96,14.13,6.430909733466954,11:05:50
2.96,3.86,3.85,14.49,22.88,11.25,6.203523192509238,11:05:51
3.05,0.12,3.8,490.9,2.43,501.56,4.874105046057173,11:05:51
3.34,3.94,3.49,473.31,495.86,504.05,6.233722804231834,11:05:52
3.25,3.81,3.29,495.8,6.12,507.66,5.9918861804944195,11:05:52
3.09,4.03,3.4,12.18,498.35,3.64,6.111382822242443,11:05:53
3.09,3.79,3.65,8.17,493.16,500.93,6.102024254294635,11:05:53
3.01,4.02,3.58,18.12,7.79,19.54,6.167406261954858,11:05:54
3.1,3.87,3.64,481.53,494.23,504.02,6.151138106074355,11:05:54
2.82,0.1,3.56,27.11,497.2,11.24,4.542686429856237,11:05:55
2.84,3.98,3.62,478.42,493.28,19.43,6.08361734496837,11:05:55
2.84,0.15,3.83,19.77,488.51,16.87,4.770429750033009,11:05:56
2.86,4.03,3.85,472.36,484.61,10.64,6.264423357341042,11:05:56
2.91,0.24,3.86,10.18,474.67,504.68,4.839969008165238,11:05:57
2.96,0.11,3.87,494.45,0.59,19.36,4.87345873071682,11:05:57
2.97,3.99,3.85,48.98,8.87,509.21,6.289952305065596,11:05:58
3.02,3.91,3.79,50.08,19.26,505.38,6.226764810075935,11:05:58
3.06,3.88,3.76,35.09,2.63,23.06,6.209315582252201,11:05:59
3.04,3.87,3.63,121.96,29.28,30.41,6.115177838787683,11:05:59
3.14,4.0,3.82,65.33,494.93,35.43,6.360188676446635,11:06:00
2.87,4.03,3.84,24.58,490.24,7.29,6.262858772158286,11:06:00
2.98,3.84,3.95,500.18,7.85,9.32,6.26326592122672,11:06:01
3.04,0.16,3.87,14.04,8.38,14.09,4.923829810218871,11:06:01
2.95,3.87,4.02,1.52,8.11,13.15,6.311877692097653,11:06:02
2.92,0.18,3.92,13.27,497.22,4.34,4.891339284899382,11:06:02
2.99,3.82,3.99,487.25,11.59,7.32,6.281130471499537,11:06:03
2.93,0.26,3.92,6.61,495.55,7.34,4.900908079121664,11:06:03
2.92,3.87,4.03,495.54,14.64,22.06,6.304300119759529,11:06:04
2.84,0.25,3.92,7.62,482.48,498.53,4.847112542534989,11:06:04
2.99,4.02,4.03,491.91,5.88,10.05,6.4297278324980445,11:06:05
3.0,0.19,3.89,499.99,493.05,9.54,4.916116353383024,11:06:05
3.05,3.94,3.97,491.85,1.38,497.12,6.370792729323408,11:06:06
3.06,0.14,3.73,20.5,9.03,14.47,4.826603360542484,11:06:06
3.15,3.89,3.67,3.7,23.55,12.55,6.206730218077793,11:06:07
2.96,4.0,3.76,443.04,487.36,502.43,6.236922317938552,11:06:07
3.03,0.04,3.8,464.88,8.16,504.26,4.8602983447521,11:06:08
2.98,4.01,3.76,443.22,496.22,497.52,6.252847351407197,11:06:08
3.0,3.95,3.71,449.22,1.12,500.39,6.194077816753677,11:06:09
2.98,4.04,3.75,479.77,492.95,504.3,6.26613916219549,11:06:09
3.03,3.99,3.84,494.43,1.54,499.75,6.312416336079235,11:06:10
